sample_index,EXG_CH0,EXG_CH1,EXG_CH2,EXG_CH3,Accel_X,Accel_Y,Accel_Z,timestamp,marker,time_s
56.0,-20.682185534894913,-5.109386911873265,0.855145041679787,-4.2265115166229466,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.050,0.0,6.555
56.0,-20.145586896478367,1.0259959936336616,0.6435592940009507,-1.0810256129078175,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.050,0.0,6.56
57.0,-23.741826682211883,-2.2758912705798724,2.0879057852766563,-0.581613853280279,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.079,0.0,6.565
57.0,-21.933863857937055,-4.494580247700815,-2.5374531997351975,1.1724598369004773,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.079,0.0,6.57
58.0,-21.574487067264936,-4.750018717724668,0.47813667236908597,0.29436012221454205,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.079,0.0,6.575
58.0,-22.62089054426984,-4.441003403833465,0.36869147096422167,-0.4667994968378181,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.079,0.0,6.58
59.0,-22.840703456065157,-0.9794204306408341,0.4503798547240463,1.9648989678187228,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.585
59.0,-25.08735681654224,-1.8574073987446584,0.2632312333582696,0.5737555112519922,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.59
60.0,-19.163126003306658,-8.456071017187819,1.042164994893487,-3.1455100259712823,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.595
60.0,-16.260508994378284,-8.091425345435587,3.405742017760745,1.5010819228921162,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.6
61.0,-17.77668941064779,-2.8281712133254193,0.8452904355710478,-2.993018056964605,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.605
61.0,-15.516030534228278,-0.7288800431014761,0.018550113505861054,-6.002604615436261,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.61
62.0,-15.032457666087025,3.5502898096247186,-2.0092015259023164,3.066647882896538,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.615
62.0,-14.976816896388868,1.8551956914437358,-3.6052292995285016,1.5206238998636041,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.110,0.0,6.62
63.0,-11.498153172535522,-2.3968423817567786,-5.707341166162678,-0.7043018270967973,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.138,0.0,6.625
63.0,-16.253273603486754,0.8571637183829272,-1.6655799310029953,0.6552265563191865,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.139,0.0,6.63
